subject,session,block,runsheet,trial,exposure,valence,action,robot,stimulus,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
02lqpjp4pevk73p8f7ipewf9,2,2,3a,188,9,lose,no-go,NGAL,4.0,T,elianto,0,1,0.993,0,0.0,-10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,189,6,win,no-go,NGW,7.0,Z,elianto,0,1,1.274,0,0.0,+1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,190,8,lose,go,GAL,5.0,B,elianto,1,1,1.054,1,0.0,-1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,191,10,lose,no-go,NGAL,4.0,T,elianto,0,0,,1,0.0,-1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,192,6,win,no-go,NGW,6.0,C,elianto,0,0,,1,0.0,+10,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,193,9,lose,go,GAL,5.0,B,elianto,1,0,,0,0.0,-10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,194,11,lose,no-go,NGAL,4.0,T,elianto,0,0,,1,0.0,-1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,195,7,win,no-go,NGW,7.0,Z,elianto,0,1,1.069,0,0.0,+1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,196,7,win,no-go,NGW,6.0,C,elianto,0,0,,1,1.0,+1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,197,8,win,no-go,NGW,6.0,C,elianto,0,1,1.047,0,0.0,+1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,198,12,lose,no-go,NGAL,4.0,T,elianto,0,0,,1,0.0,-1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,199,8,win,no-go,NGW,7.0,Z,elianto,0,0,,1,1.0,+1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,200,10,lose,go,GAL,5.0,B,elianto,1,0,,0,0.0,-10,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,201,9,win,no-go,NGW,7.0,Z,elianto,0,1,0.888,0,0.0,+1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,202,1,win,go,GW,8.0,H,elianto,1,0,,0,0.0,+1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,203,1,lose,no-go,NGAL,9.0,Y,elianto,0,0,,1,1.0,-10,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,204,11,lose,go,GAL,5.0,B,elianto,1,1,0.97,1,0.0,-1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,205,12,lose,go,GAL,5.0,B,elianto,1,1,0.493,1,0.0,-1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,206,10,win,no-go,NGW,7.0,Z,elianto,0,1,1.138,0,0.0,+1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,207,2,win,go,GW,8.0,H,elianto,1,0,,0,0.0,+1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,208,2,lose,no-go,NGAL,9.0,Y,elianto,0,1,0.618,0,0.0,-10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,209,3,win,go,GW,8.0,H,elianto,1,1,1.042,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,210,1,lose,go,GAL,10.0,R,elianto,1,0,,0,0.0,-10,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,211,1,win,go,GW,11.0,M,elianto,1,1,0.88,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,212,3,lose,no-go,NGAL,9.0,Y,elianto,0,1,0.866,0,0.0,-10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,213,2,lose,go,GAL,10.0,R,elianto,1,0,,0,0.0,-10,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,214,2,win,go,GW,11.0,M,elianto,1,1,0.669,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,215,4,win,go,GW,8.0,H,elianto,1,1,0.874,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,216,4,lose,no-go,NGAL,9.0,Y,elianto,0,0,,1,0.0,-1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,217,5,lose,no-go,NGAL,9.0,Y,elianto,0,0,,1,0.0,-1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,218,3,win,go,GW,11.0,M,elianto,1,1,1.042,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,219,5,win,go,GW,8.0,H,elianto,1,1,0.818,1,1.0,+1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,220,3,lose,go,GAL,10.0,R,elianto,1,0,,0,0.0,-10,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,221,4,win,go,GW,11.0,M,elianto,1,1,0.591,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,222,6,lose,no-go,NGAL,9.0,Y,elianto,0,0,,1,0.0,-1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,223,4,lose,go,GAL,10.0,R,elianto,1,1,0.577,1,0.0,-1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,224,6,win,go,GW,8.0,H,elianto,1,0,,0,0.0,+1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,225,7,lose,no-go,NGAL,9.0,Y,elianto,0,0,,1,0.0,-1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,226,5,win,go,GW,11.0,M,elianto,1,1,0.497,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,227,7,win,go,GW,8.0,H,elianto,1,1,0.74,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,228,5,lose,go,GAL,10.0,R,elianto,1,1,1.105,1,0.0,-1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,229,6,win,go,GW,11.0,M,elianto,1,1,0.671,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,230,6,lose,go,GAL,10.0,R,elianto,1,1,0.711,1,0.0,-1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,231,8,win,go,GW,8.0,H,elianto,1,1,0.732,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,232,8,lose,no-go,NGAL,9.0,Y,elianto,0,0,,1,0.0,-1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,233,7,lose,go,GAL,10.0,R,elianto,1,1,1.007,1,0.0,-1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,234,9,lose,no-go,NGAL,9.0,Y,elianto,0,0,,1,0.0,-1,0
02lqpjp4pevk73p8f7ipewf9,2,2,3a,235,9,win,go,GW,8.0,H,elianto,1,1,0.357,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,236,7,win,go,GW,11.0,M,elianto,1,1,0.365,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,237,8,lose,go,GAL,10.0,R,elianto,1,1,1.127,1,1.0,-10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,238,10,win,go,GW,8.0,H,elianto,1,1,0.488,1,0.0,+10,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,239,8,win,go,GW,11.0,M,elianto,1,1,0.355,1,1.0,+1,1
02lqpjp4pevk73p8f7ipewf9,2,2,3a,240,10,lose,no-go,NGAL,9.0,Y,elianto,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,1,1,win,no-go,NGW,3.0,V,bacs2,0,1,0.737,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,2,1,lose,go,GAL,1.0,B,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,3,1,lose,no-go,NGAL,2.0,K,bacs2,0,1,0.857,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,4,1,win,go,GW,0.0,M,bacs2,1,1,0.86,1,1.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,5,2,win,no-go,NGW,3.0,V,bacs2,0,1,0.738,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,6,2,lose,no-go,NGAL,2.0,K,bacs2,0,1,0.789,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,7,2,lose,go,GAL,1.0,B,bacs2,1,1,0.683,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,8,2,win,go,GW,0.0,M,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,9,3,win,no-go,NGW,3.0,V,bacs2,0,0,,1,1.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,10,3,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,11,3,lose,go,GAL,1.0,B,bacs2,1,1,0.665,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,12,3,win,go,GW,0.0,M,bacs2,1,1,0.808,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,13,4,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,14,4,lose,go,GAL,1.0,B,bacs2,1,1,0.554,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,15,4,win,no-go,NGW,3.0,V,bacs2,0,1,0.828,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,16,4,win,go,GW,0.0,M,bacs2,1,1,0.678,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,17,5,win,no-go,NGW,3.0,V,bacs2,0,0,,1,1.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,18,5,lose,go,GAL,1.0,B,bacs2,1,1,0.726,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,19,5,win,go,GW,0.0,M,bacs2,1,0,,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,20,5,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,1.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,21,6,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,22,6,lose,no-go,NGAL,2.0,K,bacs2,0,1,0.934,0,1.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,23,6,lose,go,GAL,1.0,B,bacs2,1,1,0.746,1,1.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,24,6,win,go,GW,0.0,M,bacs2,1,1,0.604,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,25,7,lose,no-go,NGAL,2.0,K,bacs2,0,1,0.68,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,26,7,win,no-go,NGW,3.0,V,bacs2,0,1,0.649,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,27,7,win,go,GW,0.0,M,bacs2,1,1,0.542,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,28,7,lose,go,GAL,1.0,B,bacs2,1,1,0.825,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,29,8,win,no-go,NGW,3.0,V,bacs2,0,1,0.748,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,30,8,lose,go,GAL,1.0,B,bacs2,1,1,0.922,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,31,8,win,go,GW,0.0,M,bacs2,1,1,0.486,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,32,8,lose,no-go,NGAL,2.0,K,bacs2,0,1,0.56,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,33,1,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,34,9,lose,go,GAL,1.0,B,bacs2,1,1,0.607,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,35,9,win,go,GW,0.0,M,bacs2,1,1,0.588,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,36,9,win,no-go,NGW,3.0,V,bacs2,0,0,,1,1.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,37,2,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,38,10,win,go,GW,0.0,M,bacs2,1,1,0.666,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,39,10,win,no-go,NGW,3.0,V,bacs2,0,1,0.847,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,40,10,lose,go,GAL,1.0,B,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,41,11,win,go,GW,0.0,M,bacs2,1,1,0.631,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,42,3,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,43,11,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,44,1,lose,go,GAL,5.0,P,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,45,12,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,46,4,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,47,12,win,go,GW,0.0,M,bacs2,1,1,1.05,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,48,2,lose,go,GAL,5.0,P,bacs2,1,1,0.824,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,49,1,win,no-go,NGW,6.0,L,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,50,1,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,51,5,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,52,3,lose,go,GAL,5.0,P,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,53,2,win,no-go,NGW,7.0,S,bacs2,0,0,,1,1.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,54,2,win,no-go,NGW,6.0,L,bacs2,0,1,0.948,0,1.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,55,4,lose,go,GAL,5.0,P,bacs2,1,1,0.693,1,1.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,56,6,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,1.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,57,7,lose,no-go,NGAL,4.0,R,bacs2,0,1,1.112,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,58,3,win,no-go,NGW,6.0,L,bacs2,0,1,0.62,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,59,5,lose,go,GAL,5.0,P,bacs2,1,1,0.694,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,60,3,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,61,8,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,62,4,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,63,4,win,no-go,NGW,6.0,L,bacs2,0,1,0.651,0,0.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,64,6,lose,go,GAL,5.0,P,bacs2,1,1,0.747,1,1.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,65,5,win,no-go,NGW,6.0,L,bacs2,0,0,,1,1.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,66,7,lose,go,GAL,5.0,P,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,67,9,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,68,5,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,69,10,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,70,6,win,no-go,NGW,7.0,S,bacs2,0,0,,1,1.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,71,6,win,no-go,NGW,6.0,L,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,72,8,lose,go,GAL,5.0,P,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,73,7,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,74,11,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,1.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,75,7,win,no-go,NGW,6.0,L,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,76,9,lose,go,GAL,5.0,P,bacs2,1,1,0.822,1,0.0,-1,2
09byk3dg92is9b06rwaybmoh,2,1,3a,77,8,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,78,12,lose,no-go,NGAL,4.0,R,bacs2,0,1,1.13,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,79,10,lose,go,GAL,5.0,P,bacs2,1,1,1.149,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,80,8,win,no-go,NGW,6.0,L,bacs2,0,0,,1,1.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,81,1,win,go,GW,8.0,U,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,82,11,lose,go,GAL,5.0,P,bacs2,1,1,0.514,1,1.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,83,9,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,84,1,lose,no-go,NGAL,9.0,A,bacs2,0,1,1.088,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,85,2,lose,no-go,NGAL,9.0,A,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,86,12,lose,go,GAL,5.0,P,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,87,2,win,go,GW,8.0,U,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,88,10,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,89,1,win,go,GW,11.0,N,bacs2,1,0,,0,1.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,90,3,win,go,GW,8.0,U,bacs2,1,1,0.892,1,1.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,91,1,lose,go,GAL,10.0,F,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,92,3,lose,no-go,NGAL,9.0,A,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,93,4,win,go,GW,8.0,U,bacs2,1,1,1.258,1,1.0,+1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,94,2,lose,go,GAL,10.0,F,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,95,2,win,go,GW,11.0,N,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,96,4,lose,no-go,NGAL,9.0,A,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,97,5,win,go,GW,8.0,U,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,98,3,win,go,GW,11.0,N,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,99,5,lose,no-go,NGAL,9.0,A,bacs2,0,1,0.965,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,100,3,lose,go,GAL,10.0,F,bacs2,1,1,0.967,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,101,6,win,go,GW,8.0,U,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,102,6,lose,no-go,NGAL,9.0,A,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,103,4,win,go,GW,11.0,N,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,104,4,lose,go,GAL,10.0,F,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,105,5,lose,go,GAL,10.0,F,bacs2,1,1,0.651,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,106,7,lose,no-go,NGAL,9.0,A,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,107,5,win,go,GW,11.0,N,bacs2,1,0,,0,1.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,108,7,win,go,GW,8.0,U,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,109,8,win,go,GW,8.0,U,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,110,8,lose,no-go,NGAL,9.0,A,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,111,6,lose,go,GAL,10.0,F,bacs2,1,1,0.639,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,112,6,win,go,GW,11.0,N,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,113,9,lose,no-go,NGAL,9.0,A,bacs2,0,1,0.634,0,1.0,-1,1
09byk3dg92is9b06rwaybmoh,2,1,3a,114,7,win,go,GW,11.0,N,bacs2,1,0,,0,1.0,+10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,115,7,lose,go,GAL,10.0,F,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,1,3a,116,9,win,go,GW,8.0,U,bacs2,1,1,0.713,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,1,3a,117,10,lose,no-go,NGAL,9.0,A,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,118,8,win,go,GW,11.0,N,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,119,10,win,go,GW,8.0,U,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,1,3a,120,8,lose,go,GAL,10.0,F,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,2,3a,121,1,win,go,GW,3.0,H,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,122,1,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,123,1,lose,go,GAL,2.0,Q,bacs2,1,0,,0,1.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,124,1,lose,go,GAL,1.0,T,bacs2,1,1,1.043,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,2,3a,125,2,lose,go,GAL,1.0,T,bacs2,1,1,0.765,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,2,3a,126,2,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,127,2,win,go,GW,3.0,H,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,128,2,lose,go,GAL,2.0,Q,bacs2,1,0,,0,1.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,129,3,lose,go,GAL,1.0,T,bacs2,1,1,0.857,1,0.0,-1,2
09byk3dg92is9b06rwaybmoh,2,2,3a,130,3,win,go,GW,3.0,H,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,131,3,lose,go,GAL,2.0,Q,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,2,3a,132,3,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,133,4,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,134,4,lose,go,GAL,1.0,T,bacs2,1,1,0.769,1,1.0,-10,1
09byk3dg92is9b06rwaybmoh,2,2,3a,135,4,win,go,GW,3.0,H,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,136,4,lose,go,GAL,2.0,Q,bacs2,1,0,,0,1.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,137,5,lose,go,GAL,2.0,Q,bacs2,1,0,,0,1.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,138,5,lose,go,GAL,1.0,T,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,2,3a,139,5,lose,no-go,NGAL,0.0,Y,bacs2,0,1,0.827,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,2,3a,140,5,win,go,GW,3.0,H,bacs2,1,0,,0,0.0,+1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,141,6,lose,go,GAL,1.0,T,bacs2,1,1,1.142,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,2,3a,142,6,lose,no-go,NGAL,0.0,Y,bacs2,0,0,,1,0.0,-1,0
09byk3dg92is9b06rwaybmoh,2,2,3a,143,6,win,go,GW,3.0,H,bacs2,1,1,1.184,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,2,3a,144,6,lose,go,GAL,2.0,Q,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,2,3a,145,7,lose,go,GAL,2.0,Q,bacs2,1,1,1.028,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,2,3a,146,7,win,go,GW,3.0,H,bacs2,1,1,0.65,1,0.0,+10,1
09byk3dg92is9b06rwaybmoh,2,2,3a,147,7,lose,go,GAL,1.0,T,bacs2,1,0,,0,0.0,-10,0
09byk3dg92is9b06rwaybmoh,2,2,3a,148,7,lose,no-go,NGAL,0.0,Y,bacs2,0,1,0.952,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,2,3a,149,8,lose,go,GAL,2.0,Q,bacs2,1,1,0.831,1,0.0,-1,1
09byk3dg92is9b06rwaybmoh,2,2,3a,150,8,lose,no-go,NGAL,0.0,Y,bacs2,0,1,1.201,0,0.0,-10,1
09byk3dg92is9b06rwaybmoh,2,2,3a,151,8,win,go,GW,3.0,H,bacs2,1,0,,0,1.0,+10,1
