subject,block,trial,exposure,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
0hjvmiavfa7a1a1ft8xz2bnj,2,216,6,win,go,GW,M,bacs1,1,1,1.191,1,0.0,+10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,217,3,win,no-go,NGW,Y,bacs1,0,0,,1,1.0,+1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,218,3,lose,go,GAL,H,bacs1,1,0,,0,0.0,-10,0
0hjvmiavfa7a1a1ft8xz2bnj,2,219,7,win,go,GW,M,bacs1,1,1,0.463,1,0.0,+10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,220,7,lose,go,GAL,P,bacs1,1,0,,0,1.0,-1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,221,4,lose,go,GAL,H,bacs1,1,0,,0,0.0,-10,0
0hjvmiavfa7a1a1ft8xz2bnj,2,222,8,win,go,GW,M,bacs1,1,0,,0,1.0,+10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,223,4,win,no-go,NGW,Y,bacs1,0,0,,1,0.0,+10,0
0hjvmiavfa7a1a1ft8xz2bnj,2,224,8,lose,go,GAL,P,bacs1,1,1,0.343,1,0.0,-1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,225,5,win,no-go,NGW,Y,bacs1,0,0,,1,0.0,+10,0
0hjvmiavfa7a1a1ft8xz2bnj,2,226,9,lose,go,GAL,P,bacs1,1,1,0.961,1,0.0,-1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,227,5,lose,go,GAL,H,bacs1,1,0,,0,0.0,-10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,228,9,win,go,GW,M,bacs1,1,1,0.147,1,0.0,+10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,229,10,win,go,GW,M,bacs1,1,1,0.337,1,0.0,+10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,230,6,lose,go,GAL,H,bacs1,1,1,0.373,1,0.0,-1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,231,6,win,no-go,NGW,Y,bacs1,0,1,0.57,0,0.0,+1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,232,10,lose,go,GAL,P,bacs1,1,1,0.659,1,1.0,-10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,233,7,lose,go,GAL,H,bacs1,1,0,,0,1.0,-1,0
0hjvmiavfa7a1a1ft8xz2bnj,2,234,11,win,go,GW,M,bacs1,1,1,0.377,1,0.0,+10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,235,11,lose,go,GAL,P,bacs1,1,0,,0,0.0,-10,0
0hjvmiavfa7a1a1ft8xz2bnj,2,236,7,win,no-go,NGW,Y,bacs1,0,1,0.385,0,0.0,+1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,237,8,lose,go,GAL,H,bacs1,1,1,0.787,1,0.0,-1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,238,8,win,no-go,NGW,Y,bacs1,0,1,0.747,0,0.0,+1,1
0hjvmiavfa7a1a1ft8xz2bnj,2,239,12,win,go,GW,M,bacs1,1,1,0.816,1,0.0,+10,1
0hjvmiavfa7a1a1ft8xz2bnj,2,240,12,lose,go,GAL,P,bacs1,1,1,1.135,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,1,1,win,no-go,NGW,N,bacs1,0,1,0.526,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,2,1,lose,no-go,NGAL,I,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,3,1,win,go,GW,O,bacs1,1,1,0.656,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,4,1,win,go,GW,G,bacs1,1,1,0.512,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,5,2,win,go,GW,G,bacs1,1,1,0.425,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,6,2,win,no-go,NGW,N,bacs1,0,1,0.558,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,7,2,win,go,GW,O,bacs1,1,1,0.512,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,8,2,lose,no-go,NGAL,I,bacs1,0,1,0.795,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,1,9,3,win,no-go,NGW,N,bacs1,0,1,0.529,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,10,3,win,go,GW,G,bacs1,1,1,0.624,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,11,3,lose,no-go,NGAL,I,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,1,12,3,win,go,GW,O,bacs1,1,1,0.546,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,13,4,win,go,GW,O,bacs1,1,1,0.647,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,14,4,win,go,GW,G,bacs1,1,1,0.748,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,15,4,win,no-go,NGW,N,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,1,16,4,lose,no-go,NGAL,I,bacs1,0,1,0.923,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,1,17,5,win,go,GW,O,bacs1,1,1,0.533,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,18,5,lose,no-go,NGAL,I,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,19,5,win,go,GW,G,bacs1,1,1,0.533,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,20,5,win,no-go,NGW,N,bacs1,0,0,,1,1.0,+1,0
121hxl93e8gfzl0pp8urplao,1,21,6,win,go,GW,O,bacs1,1,1,0.508,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,22,6,lose,no-go,NGAL,I,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,1,23,6,win,go,GW,G,bacs1,1,1,0.523,1,0.0,+10,2
121hxl93e8gfzl0pp8urplao,1,24,6,win,no-go,NGW,N,bacs1,0,1,0.939,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,25,7,win,go,GW,G,bacs1,1,1,0.579,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,26,7,lose,no-go,NGAL,I,bacs1,0,1,0.604,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,1,27,7,win,go,GW,O,bacs1,1,1,0.442,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,28,7,win,no-go,NGW,N,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,1,29,8,win,go,GW,O,bacs1,1,1,0.465,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,30,8,lose,no-go,NGAL,I,bacs1,0,1,0.679,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,1,31,8,win,go,GW,G,bacs1,1,1,0.47,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,32,8,win,no-go,NGW,N,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,1,33,9,win,go,GW,O,bacs1,1,1,0.464,1,1.0,+1,1
121hxl93e8gfzl0pp8urplao,1,34,9,lose,no-go,NGAL,I,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,35,9,win,no-go,NGW,N,bacs1,0,0,,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,36,1,win,go,GW,D,bacs1,1,1,0.9,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,37,10,win,go,GW,O,bacs1,1,1,0.457,1,1.0,+1,1
121hxl93e8gfzl0pp8urplao,1,38,2,win,go,GW,D,bacs1,1,1,0.802,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,39,10,win,no-go,NGW,N,bacs1,0,1,0.783,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,40,10,lose,no-go,NGAL,I,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,41,1,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,42,11,win,no-go,NGW,N,bacs1,0,1,0.94,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,43,3,win,go,GW,D,bacs1,1,1,0.633,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,44,1,lose,go,GAL,K,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,45,2,lose,no-go,NGAL,S,bacs1,0,1,0.698,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,1,46,4,win,go,GW,D,bacs1,1,1,1.052,1,1.0,+1,1
121hxl93e8gfzl0pp8urplao,1,47,12,win,no-go,NGW,N,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,1,48,2,lose,go,GAL,K,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,49,5,win,go,GW,D,bacs1,1,1,0.907,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,50,3,lose,go,GAL,K,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,51,1,win,no-go,NGW,U,bacs1,0,1,0.697,0,1.0,+10,1
121hxl93e8gfzl0pp8urplao,1,52,3,lose,no-go,NGAL,S,bacs1,0,1,1.075,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,1,53,6,win,go,GW,D,bacs1,1,1,0.649,1,1.0,+1,1
121hxl93e8gfzl0pp8urplao,1,54,4,lose,no-go,NGAL,S,bacs1,0,1,1.098,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,1,55,4,lose,go,GAL,K,bacs1,1,0,,0,1.0,-1,0
121hxl93e8gfzl0pp8urplao,1,56,2,win,no-go,NGW,U,bacs1,0,1,0.713,0,1.0,+10,1
121hxl93e8gfzl0pp8urplao,1,57,5,lose,go,GAL,K,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,58,5,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,59,3,win,no-go,NGW,U,bacs1,0,1,0.61,0,1.0,+10,1
121hxl93e8gfzl0pp8urplao,1,60,7,win,go,GW,D,bacs1,1,1,0.559,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,61,4,win,no-go,NGW,U,bacs1,0,1,0.724,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,62,6,lose,no-go,NGAL,S,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,1,63,8,win,go,GW,D,bacs1,1,1,0.679,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,64,6,lose,go,GAL,K,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,65,9,win,go,GW,D,bacs1,1,1,0.685,1,1.0,+1,1
121hxl93e8gfzl0pp8urplao,1,66,7,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,67,5,win,no-go,NGW,U,bacs1,0,1,0.679,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,68,7,lose,go,GAL,K,bacs1,1,1,0.713,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,69,6,win,no-go,NGW,U,bacs1,0,1,0.613,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,70,8,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,71,8,lose,go,GAL,K,bacs1,1,1,0.704,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,72,10,win,go,GW,D,bacs1,1,1,0.614,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,1,73,9,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,74,11,win,go,GW,D,bacs1,1,1,0.706,1,1.0,+1,1
121hxl93e8gfzl0pp8urplao,1,75,7,win,no-go,NGW,U,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,1,76,1,lose,go,GAL,M,bacs1,1,1,1.152,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,77,10,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,78,8,win,no-go,NGW,U,bacs1,0,0,,1,1.0,+1,0
121hxl93e8gfzl0pp8urplao,1,79,12,win,go,GW,D,bacs1,1,0,,0,0.0,+1,0
121hxl93e8gfzl0pp8urplao,1,80,2,lose,go,GAL,M,bacs1,1,1,0.934,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,81,1,lose,go,GAL,P,bacs1,1,0,,0,1.0,-1,0
121hxl93e8gfzl0pp8urplao,1,82,3,lose,go,GAL,M,bacs1,1,1,0.869,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,83,9,win,no-go,NGW,U,bacs1,0,1,0.818,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,84,11,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,85,10,win,no-go,NGW,U,bacs1,0,1,0.78,0,1.0,+10,1
121hxl93e8gfzl0pp8urplao,1,86,4,lose,go,GAL,M,bacs1,1,1,0.782,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,87,12,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,88,2,lose,go,GAL,P,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,89,5,lose,go,GAL,M,bacs1,1,1,0.698,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,90,3,lose,go,GAL,P,bacs1,1,1,1.16,1,1.0,-10,1
121hxl93e8gfzl0pp8urplao,1,91,1,win,no-go,NGW,Y,bacs1,0,1,0.691,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,92,1,lose,no-go,NGAL,H,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,93,2,win,no-go,NGW,Y,bacs1,0,1,0.837,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,94,2,lose,no-go,NGAL,H,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,95,4,lose,go,GAL,P,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,96,6,lose,go,GAL,M,bacs1,1,1,0.596,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,97,3,lose,no-go,NGAL,H,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,98,3,win,no-go,NGW,Y,bacs1,0,1,0.777,0,1.0,+10,1
121hxl93e8gfzl0pp8urplao,1,99,7,lose,go,GAL,M,bacs1,1,1,0.628,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,100,5,lose,go,GAL,P,bacs1,1,1,0.998,1,1.0,-10,1
121hxl93e8gfzl0pp8urplao,1,101,8,lose,go,GAL,M,bacs1,1,1,0.548,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,102,4,lose,no-go,NGAL,H,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,103,6,lose,go,GAL,P,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,104,4,win,no-go,NGW,Y,bacs1,0,1,0.714,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,1,105,5,win,no-go,NGW,Y,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,1,106,9,lose,go,GAL,M,bacs1,1,1,0.769,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,107,5,lose,no-go,NGAL,H,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,108,7,lose,go,GAL,P,bacs1,1,1,1.082,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,109,6,win,no-go,NGW,Y,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,1,110,6,lose,no-go,NGAL,H,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,111,8,lose,go,GAL,P,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,112,10,lose,go,GAL,M,bacs1,1,1,0.547,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,113,7,win,no-go,NGW,Y,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,1,114,7,lose,no-go,NGAL,H,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,115,11,lose,go,GAL,M,bacs1,1,1,0.571,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,116,9,lose,go,GAL,P,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,1,117,8,lose,no-go,NGAL,H,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,1,118,8,win,no-go,NGW,Y,bacs1,0,0,,1,1.0,+1,0
121hxl93e8gfzl0pp8urplao,1,119,12,lose,go,GAL,M,bacs1,1,1,0.56,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,1,120,10,lose,go,GAL,P,bacs1,1,1,0.892,1,1.0,-10,1
121hxl93e8gfzl0pp8urplao,2,121,1,lose,no-go,NGAL,B,bacs1,0,1,0.897,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,2,122,1,win,go,GW,J,bacs1,1,1,0.581,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,123,1,lose,no-go,NGAL,Z,bacs1,0,1,0.713,0,1.0,-1,1
121hxl93e8gfzl0pp8urplao,2,124,1,win,no-go,NGW,R,bacs1,0,1,0.68,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,2,125,2,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,126,2,win,no-go,NGW,R,bacs1,0,1,1.209,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,2,127,2,win,go,GW,J,bacs1,1,1,0.457,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,128,2,lose,no-go,NGAL,Z,bacs1,0,1,0.959,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,2,129,3,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,130,3,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,131,3,win,go,GW,J,bacs1,1,1,0.472,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,132,3,lose,no-go,NGAL,Z,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,2,133,4,lose,no-go,NGAL,Z,bacs1,0,1,1.251,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,2,134,4,lose,no-go,NGAL,B,bacs1,0,1,0.636,0,1.0,-1,1
121hxl93e8gfzl0pp8urplao,2,135,4,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,136,4,win,go,GW,J,bacs1,1,1,0.523,1,1.0,+1,1
121hxl93e8gfzl0pp8urplao,2,137,5,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,138,5,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,139,5,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,140,5,win,go,GW,J,bacs1,1,1,1.284,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,141,6,win,go,GW,J,bacs1,1,1,0.972,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,142,6,lose,no-go,NGAL,B,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,2,143,6,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,144,6,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,145,7,win,go,GW,J,bacs1,1,1,0.742,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,146,7,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,147,7,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,148,7,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,149,8,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,150,8,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,151,8,win,go,GW,J,bacs1,1,1,0.469,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,152,8,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,153,9,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,154,9,win,go,GW,J,bacs1,1,1,1.255,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,155,9,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,156,1,lose,go,GAL,V,bacs1,1,1,1.156,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,2,157,10,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,158,10,win,go,GW,J,bacs1,1,1,0.745,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,159,10,lose,no-go,NGAL,B,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,2,160,2,lose,go,GAL,V,bacs1,1,1,0.774,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,2,161,3,lose,go,GAL,V,bacs1,1,1,0.749,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,2,162,11,lose,no-go,NGAL,B,bacs1,0,1,0.847,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,2,163,1,win,no-go,NGW,E,bacs1,0,1,1.008,0,1.0,+10,1
121hxl93e8gfzl0pp8urplao,2,164,1,win,go,GW,T,bacs1,1,1,0.849,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,165,2,win,no-go,NGW,E,bacs1,0,1,0.576,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,2,166,2,win,go,GW,T,bacs1,1,1,0.795,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,167,12,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,168,4,lose,go,GAL,V,bacs1,1,1,1.158,1,1.0,-10,1
121hxl93e8gfzl0pp8urplao,2,169,3,win,no-go,NGW,E,bacs1,0,1,0.502,0,1.0,+10,1
121hxl93e8gfzl0pp8urplao,2,170,3,win,go,GW,T,bacs1,1,0,,0,0.0,+1,0
121hxl93e8gfzl0pp8urplao,2,171,5,lose,go,GAL,V,bacs1,1,0,,0,1.0,-1,0
121hxl93e8gfzl0pp8urplao,2,172,1,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,173,6,lose,go,GAL,V,bacs1,1,1,1.056,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,2,174,2,lose,no-go,NGAL,F,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,2,175,4,win,go,GW,T,bacs1,1,1,0.705,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,176,4,win,no-go,NGW,E,bacs1,0,1,0.589,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,2,177,7,lose,go,GAL,V,bacs1,1,1,0.733,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,2,178,5,win,go,GW,T,bacs1,1,1,0.772,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,179,5,win,no-go,NGW,E,bacs1,0,1,0.794,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,2,180,3,lose,no-go,NGAL,F,bacs1,0,1,0.951,0,0.0,-10,1
121hxl93e8gfzl0pp8urplao,2,181,6,win,no-go,NGW,E,bacs1,0,1,0.76,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,2,182,6,win,go,GW,T,bacs1,1,1,0.638,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,183,4,lose,no-go,NGAL,F,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,2,184,8,lose,go,GAL,V,bacs1,1,1,1.023,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,2,185,5,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,186,7,win,no-go,NGW,E,bacs1,0,1,0.871,0,0.0,+1,1
121hxl93e8gfzl0pp8urplao,2,187,7,win,go,GW,T,bacs1,1,1,0.602,1,1.0,+1,1
121hxl93e8gfzl0pp8urplao,2,188,9,lose,go,GAL,V,bacs1,1,1,0.605,1,1.0,-10,1
121hxl93e8gfzl0pp8urplao,2,189,8,win,go,GW,T,bacs1,1,1,0.534,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,190,8,win,no-go,NGW,E,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,191,6,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,192,10,lose,go,GAL,V,bacs1,1,1,0.667,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,2,193,1,win,go,GW,A,bacs1,1,1,0.67,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,194,1,lose,go,GAL,C,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,2,195,7,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,196,9,win,no-go,NGW,E,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,197,2,win,go,GW,A,bacs1,1,1,0.583,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,198,10,win,no-go,NGW,E,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,199,2,lose,go,GAL,C,bacs1,1,0,,0,0.0,-10,0
121hxl93e8gfzl0pp8urplao,2,200,8,lose,no-go,NGAL,F,bacs1,0,0,,1,1.0,-10,0
121hxl93e8gfzl0pp8urplao,2,201,3,win,go,GW,A,bacs1,1,1,0.454,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,202,9,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
121hxl93e8gfzl0pp8urplao,2,203,3,lose,go,GAL,C,bacs1,1,1,0.724,1,1.0,-10,1
121hxl93e8gfzl0pp8urplao,2,204,11,win,no-go,NGW,E,bacs1,0,0,,1,0.0,+10,0
121hxl93e8gfzl0pp8urplao,2,205,4,lose,go,GAL,C,bacs1,1,1,0.734,1,0.0,-1,1
121hxl93e8gfzl0pp8urplao,2,206,4,win,go,GW,A,bacs1,1,1,0.534,1,0.0,+10,1
121hxl93e8gfzl0pp8urplao,2,207,10,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
