,cond,resp,choice,fdbk_sound_off,correct,rt,subn,cuepress,cuert
177,Avoid,Go,1,0.0,1.0,0.7756240367889404,113,,
178,Avoid,NoGo,0,1.0,1.0,,113,,
179,Escape,NoGo,0,1.0,1.0,,113,,
180,Avoid,Go,1,1.0,1.0,1.1905579566955566,113,,
181,Escape,NoGo,0,1.0,1.0,,113,,
182,Escape,Go,1,1.0,1.0,1.6591389179229736,113,,
183,Avoid,NoGo,0,1.0,1.0,,113,,
184,Escape,NoGo,0,0.0,1.0,,113,,
185,Avoid,NoGo,0,1.0,1.0,,113,,
186,Avoid,NoGo,0,1.0,1.0,,113,,
187,Escape,Go,1,0.0,1.0,0.4140431880950928,113,,
188,Escape,Go,1,1.0,1.0,1.0566990375518799,113,,
189,Avoid,Go,1,1.0,1.0,0.4407620429992676,113,,
190,Avoid,Go,1,1.0,1.0,0.6015021800994873,113,,
191,Escape,NoGo,0,1.0,1.0,,113,,
192,Avoid,NoGo,0,0.0,1.0,,113,,
193,Escape,Go,1,1.0,1.0,0.9763150215148926,113,,
194,Avoid,Go,1,1.0,1.0,0.976287841796875,113,,
195,Escape,NoGo,0,1.0,1.0,,113,,
196,Escape,NoGo,0,1.0,1.0,,113,,
197,Avoid,Go,1,1.0,1.0,0.8824779987335205,113,,
198,Escape,Go,1,1.0,1.0,0.6817090511322021,113,,
199,Avoid,NoGo,0,1.0,1.0,,113,,
200,Escape,NoGo,0,1.0,1.0,,113,,
201,Escape,Go,1,1.0,1.0,1.1236310005187988,113,,
202,Escape,Go,1,0.0,1.0,0.7621450424194336,113,,
203,Escape,NoGo,0,0.0,1.0,,113,,
204,Avoid,NoGo,1,0.0,0.0,0.13278603553771973,113,,
205,Avoid,Go,1,1.0,1.0,0.8159401416778564,113,,
206,Avoid,Go,1,1.0,1.0,0.42739081382751465,113,,
207,Avoid,NoGo,0,1.0,1.0,,113,,
208,Avoid,NoGo,0,0.0,1.0,,113,,
209,Escape,Go,1,1.0,1.0,0.6550540924072266,113,,
210,Escape,Go,1,1.0,1.0,0.7220079898834229,113,,
211,Avoid,NoGo,0,1.0,1.0,,113,,
212,Escape,NoGo,0,1.0,1.0,,113,,
213,Avoid,Go,1,1.0,1.0,0.8022909164428711,113,,
214,Avoid,Go,1,1.0,1.0,0.44051694869995117,113,,
215,Escape,NoGo,0,1.0,1.0,,113,,
216,Avoid,Go,1,1.0,1.0,0.5345981121063232,113,,
217,Avoid,NoGo,0,1.0,1.0,,113,,
218,Escape,NoGo,0,1.0,1.0,,113,,
219,Avoid,Go,1,0.0,1.0,1.2843360900878906,113,,
220,Escape,Go,1,1.0,1.0,0.6950390338897705,113,,
221,Escape,NoGo,0,1.0,1.0,,113,,
222,Avoid,NoGo,0,1.0,1.0,,113,,
223,Escape,Go,1,1.0,1.0,0.4943838119506836,113,,
224,Avoid,NoGo,0,1.0,1.0,,113,,
225,Avoid,NoGo,0,1.0,1.0,,113,,
226,Escape,NoGo,0,0.0,1.0,,113,,
227,Escape,NoGo,0,1.0,1.0,,113,,
228,Escape,Go,1,0.0,1.0,1.0031828880310059,113,,
229,Avoid,Go,0,0.0,0.0,,113,,
230,Escape,Go,1,1.0,1.0,0.36040496826171875,113,,
231,Avoid,Go,1,1.0,1.0,0.6282999515533447,113,,
232,Avoid,NoGo,0,1.0,1.0,,113,,
233,Avoid,Go,1,1.0,1.0,0.5612421035766602,113,,
234,Escape,Go,1,1.0,1.0,0.5345439910888672,113,,
235,Avoid,Go,1,0.0,1.0,0.34703898429870605,113,,
236,Avoid,NoGo,0,0.0,1.0,,113,,
237,Escape,Go,1,1.0,1.0,0.8157298564910889,113,,
