name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[3,26]	0.464	0.0104	0.791	-0.826	0.453	1.77	5746.0	4.59	1.0
beta_c_pr[3,27]	0.534	0.0118	0.774	-0.696	0.523	1.82	4305.0	3.44	1.0
beta_c_pr[3,28]	1.01	0.0114	0.799	-0.299	0.985	2.34	4953.0	3.96	1.0
beta_c_pr[3,29]	-0.796	0.00944	0.49	-1.6	-0.8	0.00212	2697.0	2.15	1.0
beta_c_pr[3,30]	0.144	0.00989	0.62	-0.866	0.14	1.15	3928.0	3.14	1.0
beta_c_pr[3,31]	-0.263	0.0113	0.645	-1.32	-0.259	0.791	3270.0	2.61	1.0
beta_c_pr[3,32]	-0.335	0.00986	0.689	-1.49	-0.325	0.778	4877.0	3.9	1.0
beta_c_pr[3,33]	-0.45	0.0119	0.75	-1.68	-0.447	0.8	3939.0	3.15	1.0
beta_c_pr[3,34]	-0.546	0.0101	0.662	-1.61	-0.55	0.518	4276.0	3.41	0.999
beta_c_pr[3,35]	-0.111	0.0113	0.589	-1.08	-0.115	0.853	2713.0	2.17	1.0
beta_c_pr[3,36]	0.456	0.00835	0.483	-0.35	0.455	1.25	3345.0	2.67	1.0
beta_c_pr[3,37]	0.46	0.00944	0.611	-0.528	0.451	1.46	4186.0	3.34	1.0
beta_c_pr[3,38]	-0.0341	0.00953	0.512	-0.876	-0.0229	0.819	2889.0	2.31	1.0
beta_c_pr[3,39]	-3.46	0.0126	0.607	-4.5	-3.43	-2.51	2325.0	1.86	1.0
beta_c_pr[3,40]	0.423	0.0119	0.779	-0.836	0.42	1.73	4296.0	3.43	1.0
beta_c_pr[3,41]	0.605	0.00909	0.51	-0.219	0.592	1.44	3139.0	2.51	1.0
beta_c_pr[3,42]	-0.472	0.00974	0.614	-1.51	-0.469	0.522	3979.0	3.18	1.0
beta_c_pr[3,43]	0.515	0.0108	0.699	-0.641	0.507	1.69	4184.0	3.34	0.999
beta_c_pr[3,44]	0.46	0.0109	0.789	-0.833	0.456	1.77	5198.0	4.15	1.0
beta_c_pr[3,45]	-0.936	0.0134	0.782	-2.2	-0.932	0.354	3391.0	2.71	1.0
beta_c_pr[3,46]	-0.296	0.0136	0.603	-1.31	-0.291	0.697	1956.0	1.56	1.0
beta_c_pr[3,47]	0.562	0.0105	0.742	-0.667	0.555	1.8	5010.0	4.0	1.0
beta_c_pr[3,48]	0.428	0.0107	0.571	-0.51	0.427	1.37	2859.0	2.28	1.0
beta_c_pr[3,49]	-0.285	0.00876	0.524	-1.14	-0.284	0.578	3572.0	2.85	1.0
beta_c_pr[3,50]	0.188	0.0111	0.75	-1.03	0.185	1.44	4548.0	3.63	1.0
